"content","cmp_code","eu_code"
"Einrichtungen zum Schutz des Verbrauchers verlässlich unterstützen und Experten einbinden",NA,NA
"Diesen erfolgreichen Weg des Verbraucherschutzes wollen wir konsequent weiter gehen.","403",NA
"Deshalb werden wir Organisationen zur Beratung der Verbraucher, wie zum Beispiel die Stiftung Warentest und den Verbraucherzentrale Bundesverband (vzbv), weiter unterstützen.","403",NA
"Darüber hinaus werden wir einen „Sachverständigenrat für Verbraucherpolitik“ mit unabhängigen Experten und Wissenschaftlern einrichten.","303",NA
"Er soll regelmäßig einen „Lagebericht der Verbraucher“ mit Empfehlungen an die Politik erstellen.","303",NA
"Die in Deutschland in den vergangenen Jahren erfolgreich verankerte Verbraucherforschung werden wir ausbauen und weiter vernetzen, um neueste Erkenntnisse in die Verbraucherpolitik einfließen zu lassen.","403",NA
"Verbraucherbildung von klein an",NA,NA
"Verbraucherbildung beginnt von klein an in der Kita, in den Schulen und geht bis zur Erwachsenenbildung, zum Beispiel in den Volkshochschulen.","506",NA
"Zusammen mit den Ländern arbeiten wir daran, dass Verbraucherbildung ein fester Bestandteil in den Bildungseinrichtungen wird.","506",NA
"Dazu gehört, das Wissen über ausgewogene Ernährung und gute Haushaltsführung, über finanzielle Angelegenheiten und den Umgang mit den digitalen Medien zu stärken.","506",NA
"Wegweiser durch die Konsumwelt",NA,NA
"Im Alltag ist es für Verbraucher wichtig, dass sie schnell und einfach auf Verbraucherinformationen zugreifen können und vertrauenswürdige und kundenfreundliche Unternehmen schnell erkennen können.","403",NA
"Deshalb wollen wir als Wegweiser für Verbraucher zum Beispiel Verbraucher-Apps und kompakt Informationen anbieten.","403",NA
"Wir werden das Projekt „Klarheit und Wahrheit“ mit der Internetplattform „Lebensmittelklarheit.de“ auch für andere Felder entwickeln, wie zum Beispiel bei Haushaltswaren und Bedarfsgegenständen.","403",NA
"Auf dieser Internetplattform können Verbraucher Produkte nennen, von denen sie sich getäuscht fühlen.","403",NA
"Die Verbraucherzentrale bewertet die Kennzeichnung und die betroffenen Unternehmen können dazu Stellung nehmen.","403",NA
"Gemeinsam mit Rechtsexperten, Verbraucher-und Datenschützern sowie Wissenschaftlern werden wir Kriterien für einen Check Allgemeiner Geschäftsbedingungen (AGB-Check) entwickeln.","403",NA
"Er soll die Verbraucherfreundlichkeit transparent machen.","403",NA
"Wir wollen, dass hochwertige und benutzerfreundliche Produkte ein Markenzeichen der deutschen Wirtschaft bleiben.","403",NA
"Dafür werden wir ein Verbraucher-Siegel schaffen.","403",NA
"Unternehmen können sich damit ihre Verbraucherfreundlichkeit bestätigen lassen.","403",NA
"Anhand dieses Gütesiegels lassen sich dann verbraucherfreundliche Unternehmen besonders leicht erkennen.","403",NA
"Das schafft ein Mehr an Vertrauen und Sicherheit.","403",NA
"Verbraucherrechte besser durchsetzen",NA,NA
"Verbraucher sollen im Streitfall schnell und einfach zu ihrem Recht kommen.","403",NA
"Dazu werden wir einen bundesweiten Online-Schlichter einführen, der unbürokratisch hilft, wenn beim Kauf im Internet etwas schief geht.","403",NA
"Sichere Lebensmittel – Betrug europaweit erschweren",NA,NA
"Sichere Lebensmittel, klare Kennzeichnung und gesunde Ernährung sind für uns zentral.","403",NA
"Dazu gehört Null-Toleranz bei Betrug im Lebensmittelbereich.","605",NA
"Wir wollen Lebensmittelbetrug europaweit erschweren und härter bestrafen.","605",NA
"Lebensmittelskandale können so rasch und umfassend aufgedeckt werden.","605",NA
"Die staatliche Überwachung auf Ebene des Bundes und der Länder muss verbessert werden.","605",NA
"Wir wollen die Einfuhrkontrollen an den Außengrenzen der EU sowie die Kontrollen im Inland stärken.","605",NA
"Wir brauchen EU-und bundesweit eine hohe Kontrolldichte und einheitlich hohe Standards.","605",NA
"Private und staatliche Kontrollen werden wir noch besser verzahnen und die Anforderungen an die Eigenkontrollsysteme der Unternehmen erhöhen.","605",NA
"Wir werden ein Frühwarnsystem für den Lebensmittelsektor in Europa entwickeln, das wirtschaftliche Anreize für Betrüger frühzeitig ausfindig machen soll.","403",NA
"Keiner soll an Lebensmittelbetrug verdienen.","605",NA
"Neben härteren Strafen wollen wir auch die Möglichkeiten zur Abschöpfung von Gewinnen, die durch kriminelle Handlungen im Lebensmittelbereich erzielt wurden, umsetzen.","605",NA
"Klare Kennzeichnung von Lebensmitteln",NA,NA
"Für uns gilt: Lebensmittel müssen klar gekennzeichnet sein.","403",NA
"Dazu gehört, dass alle Angaben gut lesbar sind und die Verpackung dem Inhalt entspricht.","403",NA
"Verbraucher sollen auch wissen, ob Lebensmittel mit gentechnischen Verfahren erzeugt worden sind, aus welcher Region ein Produkt kommt und unter welchen Bedingungen Tiere gehalten werden.","403",NA
"Deshalb werden wir gemeinsam mit der Landwirtschaft sowie den Tierschutzverbänden eine „Transparenzoffensive Tierhaltung“ starten, wozu eine verlässliche Tierschutzkennzeichnung gehört.","403",NA
"Auch setzen wir uns für eine europaweit verpflichtende Herkunftskennzeichnung von Lebensmitteln, insbesondere von Fleischerzeugnissen, ein.","403",NA
"Das Klonen von Tieren zur Nahrungsmittelerzeugung lehnen wir ebenso wie eine Vermarktung solcher Erzeugnisse in Deutschland und Europa ab.","501",NA
"Gesunde ausgewogene Ernährung und sorgsamer Umgang mit Lebensmitteln",NA,NA
"Wir wollen das Bewusstsein für ausgewogene Ernährung stärken.","506",NA
"Deshalb werden wir die Kampagne „IN FORM – Deutschlands Initiative für gesunde Ernährung und mehr Bewegung“ mit Informationen und Empfehlungen sowie Projekten und Aktionen für Familien, Bildungseinrichtungen, Unternehmen und Senioren fortführen und ausbauen.","506",NA
"Strafsteuern für bestimmte Lebensmittel lehnen wir ab.","401",NA
"Lebensmittel sind hochwertige Güter und dürfen nicht achtlos verschwendet werden.","501",NA
"Wir wollen die Menschen für den Wert und den guten Umgang mit Lebensmitteln sensibilisieren und die Information, beispielsweise über Haltbarkeit und Lagerung, verbessern.","501",NA
"Wir sagen der Wegwerfmentalität den Kampf an und werden dazu mit dem Lebensmittelhandel, den Verbrauchern und Tafeln sowie anderen Beteiligten an der Erreichung des EU-Ziels zur Halbierung der Lebensmittelabfälle arbeiten.","501",NA
"Sicheres Spielzeug",NA,NA
"Kinder als Verbraucher sind besonders schutzbedürftig.","403",NA
"Deshalb setzen wir uns weiter für die Sicherheit von Kinderspielzeug auf dem EU-Binnenmarkt ein.","403",NA
"Sicherheit bei Finanzgeschäften",NA,NA
"Damit Verbraucher bei Finanzgeschäften besser geschützt sind, haben wir bereits Produktinformationsblätter und das Beratungsprotokoll verpflichtend gemacht.","403",NA
"Wir werden beide Instrumente im Hinblick auf die praktikable Handhabung überprüfen und mit Verbesserungen für Anleger weiterentwickeln.","403",NA
"Die staatlich geförderte private Altersvorsorge werden wir verbraucherfreundlicher gestalten","403",NA
"und ihre Verwaltungskosten wirksam begrenzen.","303",NA
"Zudem werden wir die Einführung der unabhängigen Honorarberatung, bei der die Provision des Produktanbieters, durch ein Honorar des Verbrauchers ersetzt wird, für alle Finanzprodukte vorantreiben.","403",NA
"Wir werden ein Girokonto für Jedermann einführen, damit auch Menschen mit sehr niedrigem Einkommen ihren Zahlungsverkehr abwickeln können.","503",NA
"Wir wollen für alle den Bankwechsel erleichtern.","403",NA
"Wir wollen Banken verpflichten, Kunden beim Übertritt in den teuren Dispokredit einen Warnhinweis zu geben.","403",NA
"Und wir werden ein Vergleichsportal einrichten, damit Kunden auf einen Blick alle wesentlichen Informationen über Bankgebühren erhalten.","403",NA
"Markenzeichen „Seniorenfreundlichkeit“",NA,NA
"Seniorinnen und Senioren sind eine große und selbstbewusste Verbrauchergruppe.","706",NA
"Deshalb wollen wir älteren Menschen mehr spezifische Beratung und Information zukommen lassen.","706",NA
"Das umfasst auch gezielte Informationen darüber, welche Unterstützungsleistungen und Angebote es für die Pflege und Hilfe zu Hause gibt und wie deren Qualität zu bewerten ist.","706",NA
"Ebenso wollen wir die Suche nach dem richtigen Seniorenheim erleichtern.","706",NA
"Verbraucherrechte in der digitalen Welt stärken",NA,NA
"Wir wollen, dass Verbraucher die großen Chancen des Internets sicher nutzen können -etwa beim Online-Einkauf, bei Bankgeschäften, bei Reisebuchungen, in sozialen Netzwerken und bei der Recherche von Informationen.","403",NA
"Dazu gilt es, einen möglichst umfassenden Datenschutz für die Verbraucher zu gewährleisten und Verbraucherrechte im Netz zu sichern.","403",NA
"Das hohe deutsche Datenschutzniveau muss auch bei der Überarbeitung des EU-Datenschutzrechtes erhalten bleiben.","403",NA
"Verbraucher haben ein Recht auf Selbstbestimmung über ihre persönlichen Daten und auf den Schutz ihrer Privatsphäre.","403",NA
"In der grenzenlosen Welt des Internets brauchen wir international möglichst einheitliche Standards zum Schutz der Verbraucher.","107",NA
"Wir wollen, dass für die Nutzung von persönlichen Daten der Grundsatz der ausdrücklichen Einwilligung gelten muss.","403",NA
"Unser Ziel ist es, das Recht auf Löschen der eigenen Daten,","403",NA
"verbraucherfreundlich gewählte Voreinstellungen zur Privatsphäre vor allem in sozialen Netzwerken","403",NA
"und die Berücksichtigung des Datenschutzes in der Entwicklung neuer Techniken und Produkte durchzusetzen.","403",NA
"5.6 Kultur und Medien – Kreativität und Vielfalt schützen",NA,NA
"Deutschland ist eine Kulturnation.","601",NA
"Wir wollen das reiche kulturelle Erbe unseres Landes bewahren.","502",NA
"Kunst und Kultur prägen unsere Identität.","601",NA
"Wir bekennen uns zur Freiheit der Kunst","201",NA
"und wollen gute Voraussetzungen schaffen, damit Kunst und Kultur als Grundlage unseres Zusammenlebens erhalten bleiben.","502",NA
"Durch die im Grundgesetz verankerte Aufgabenverteilung sind Länder und Kommunen im Bereich von Kunst und Kultur in besonderer Weise verantwortlich.","301",NA
"Wir wollen ihnen weiterhin ein verlässlicher Partner sein:","502",NA
"Dazu haben wir die Kulturförderung auf hohem Niveau fortgeführt und dadurch die Rahmenbedingungen für eine lebendige Kulturlandschaft gesichert.","502",NA
"Der Kulturhaushalt des Bundes ist seit 2005 regelmäßig gestiegen, insgesamt um über 21 Prozent.","502",NA
"Auch in den kommenden Jahren werden wir diesen Kurs fortsetzen, indem wir mit dem Kulturhaushalt Bewährtes weiter unterstützen und zugleich neue Schwerpunkte setzen.","502",NA
"Das gilt für das kulturelle Erbe ebenso wir für zeitgenössische Kunst, für Breitenkultur ebenso wie für künstlerische Spitzenleistungen.","502",NA
"Neben der staatlichen Verantwortung ist bürgerschaftliches Engagement unverzichtbar.","606",NA
"Unsere Aufgabe sehen wir darin, gute Bedingungen zu schaffen, unter denen Kunst und Kultur gedeihen können.","502",NA
"Freie und starke Medien sind ein zentrales Element unserer freiheitlichen Ordnung.","201",NA
"Ihre Vielfalt wollen wir durch geeignete Rahmenbedingungen auch in Zukunft unterstützen.","201",NA
"Dazu gehören Maßnahmen zur Sicherung der Qualität der Medien","502",NA
"genauso wie Angebote zur Stärkung der Medienkompetenz, die auch künftig zu einem aufgeklärten Umgang mit den Medien beitragen.","506",NA
"Kulturelle Bildung",NA,NA
"Ohne Bildung gibt es keine Kultur und ohne Kultur keine Bildung.","502",NA
"Deshalb sollen schon die Kleinsten lernen, Kultur als selbstverständlichen Teil des Lebens zu begreifen.","502",NA
"Damit jeder seinen ganz eigenen Zugang zu kulturellen Angeboten und Ausdrucksformen wie Tanz, Musik, Bildende Kunst, Literatur oder digitale Medien finden kann, wollen wir mit Bundesmitteln Initiativen wie „Jedem Kind ein Instrument“ (JeKi), „Kulturagenten“ oder „Kinder zum Olymp“ weiter unterstützen.","502",NA
"Außerdem werden wir mit dem Programm „Kultur macht stark. Bündnisse für Bildung“ außerschulische Angebote wie Vorlesepaten, Theater, Musikschulen oder Bibliotheken fördern und uns so für die musische, ästhetische und kulturelle Entwicklung junger Menschen einsetzen.","502",NA
"Um kulturelle Bildung dauerhaft vor Ort anbieten zu können, wollen wir auch Partnerschaften zwischen Schulen und Kultureinrichtungen stärken.","506",NA
"Pflege der deutschen Sprache",NA,NA
"Die deutsche Sprache ist wesentlicher Ausdruck unserer reichen Kultur.","601",NA
"Wir bekennen uns ausdrücklich zur Pflege unserer Sprache, wollen ihre Ausdruckskraft erhalten und daher auf unnötige Anleihen zum Beispiel aus der englischen Sprache verzichten sowie auf verständliche Texte achten.","601",NA
"Derzeit erleben wir, dass das Interesse an unserer Sprache weltweit zunimmt:","502",NA
"Die Goethe-Institute, die deutschen Auslandsschulen und die Deutsche Welle leisten einen wichtigen Beitrag dazu, diesen Bedarf zu decken.","502",NA
"Wir werden auch in Zukunft für das Deutschlernen werben und die benötigten finanziellen Mittel zur Förderung der deutschen Sprache im Ausland bereitstellen.","502",NA
"Hauptstadt-Kulturvertrag",NA,NA
"Deutschland lebt kulturell von und durch seine vielfältigen Regionen.","502",NA
"Gleichwohl spielt Berlin als Hauptstadt im kulturellen Selbstverständnis unserer Nation eine bedeutende Rolle.","502",NA
"Mit der Bundes-Kulturpolitik erkennen wir die Bedeutung Berlins für unsere Nation an.","502",NA
"Da der aktuelle Hauptstadtfinanzierungs-Vertrag Ende 2017 ausläuft, werden wir die Finanzausstattung neu regeln.","502",NA
"Erinnerung an Diktatur und Gewaltherrschaft – Gedenkpolitik",NA,NA
"Deutschland steht aufgrund seiner Geschichte besonders in der Pflicht, die Erinnerung an Ursachen und Folgen von Diktatur und Gewaltherrschaft wachzuhalten.","601",NA
"Die Aufarbeitung der NS-Diktatur mit ihrem Völkermord an den europäischen Juden und ihren Verbrechen an den Millionen Menschen, die entrechtet, verfolgt, gequält und ermordet wurden, muss fortgesetzt werden.","502",NA
"Hier bleiben wir in der Verantwortung gerade gegenüber der Jugend, damit Rassismus und Extremismus nie mehr eine Chance haben.","503",NA
"Auch die Aufarbeitung der SED-Diktatur muss fortgesetzt werden.","502",NA
"Gerade jungen Menschen wollen wir die Zeit der Teilung Deutschlands und die Ursachen und Folgen von Unterdrückung und Unrecht in der DDR durch verstärkte Anstrengungen zur geschichtlichen Aufarbeitung vermitteln.","502",NA
"Auswärtige Kultur-und Bildungspolitik",NA,NA
"Wir sind eine reiche und vielfältige Kulturnation.","601",NA
"Kultur ist ein Botschafter unseres Landes.","601",NA
"Wir wollen auf die Vielfalt der Kultur in den Ländern und Regionen unseres Landes hinweisen, damit das Interesse an einem Besuch wecken oder zum Lernen unserer Sprache ermuntern.","607",NA
"Zugleich leistet die auswärtige Kultur-und Bildungspolitik Deutschlands in anderen Ländern einen wichtigen Beitrag zur Völkerverständigung und europäischen Integration, indem wir selbst mehr über die Lebensumstände, Interessen und Traditionen unserer Nachbarn und anderer Nationen erfahren.","107",NA
"Denkmalschutz vorantreiben",NA,NA
"Alte Dorfkirchen, Fachwerkhäuser, Burgen oder Schlösser: In unserem Land gibt es rund 1,3 Millionen Denkmäler.","502",NA
"Es gehört zu den wichtigsten Aufgaben unserer Kulturnation, diese einzigartigen Bauten zu schützen.","502",NA
"Wir stehen verlässlich zu dieser Verpflichtung und werden uns weiter für den Erhalt und Schutz unseres Bauerbes einsetzen.","502",NA
"Kultur-und Kreativwirtschaft",NA,NA
"Die Kultur-und Kreativwirtschaft ist nicht nur eine vielfältige Branche, sie bringt auch kulturell und wirtschaftlich bedeutende Produkte und Dienstleistungen hervor:","402",NA
"Dazu gehört zum Beispiel die besonders qualitätsvoll gestaltete Kita oder der Verleger, der die Klassiker der Weltliteratur als elektronische Bücher für mobile Endgeräte herausbringt.","402",NA
"Die Kultur-und Kreativwirtschaft bietet rund einer Million Menschen Arbeit.","701",NA
"Um diese Branche weiter voranzubringen, werden wir die „Initiative Kultur-und Kreativwirtschaft“ fortführen.","402",NA
"Außerdem werden wir die Zusammenarbeit von Kultur und Tourismus fördern.","402",NA
"Die Verbindung von kulturellen Angeboten mit der Kreativwirtschaft trägt dazu bei, Städte und Regionen attraktiver zu machen.","502",NA
"Würdigung der Reformation",NA,NA
"Im Jahr 2017 erinnert Deutschland an den Beginn der Reformation vor 500 Jahren.","601",NA
"Hierbei handelt es sich um ein Ereignis von Weltrang, das es uns auch ermöglicht, die christliche Prägung unseres Landes zu verdeutlichen.","601",NA
"Zahlreiche Schauplätze der Reformation in Ost und West wie die Lutherstadt Wittenberg oder die alte Reichsstadt Augsburg zeugen von der nationalen Bedeutung dieses Ereignisses.","601",NA
"Deshalb werden wir das Jubiläum in seiner Vorbereitung und Durchführung unterstützen.","502",NA
"Stabilisierung der Künstlersozialversicherung",NA,NA
"Viele selbstständige Künstler, freie Journalisten, Schriftsteller und Autoren leben in wirtschaftlich unsicheren Verhältnissen.","502",NA
"Mit der Künstlersozialversicherung, die wir dauerhaft stabilisieren wollen, haben wir ein bewährtes Instrument, um freischaffenden Künstlern und Publizisten Zugang zur gesetzlichen Kranken-, Pflege-und Rentenversicherung zu ermöglichen.","504",NA
"Unser vorrangiges Ziel ist es, einen Anstieg des Abgabesatzes zu verhindern.","504",NA
"Bedeutung von Medienvielfalt für die Demokratie",NA,NA
"Medien sind in Deutschland zweierlei: Kultur-und Wirtschaftsgut.","0",NA
"Meinungs-und Informationsfreiheit sind notwendige Grundlagen unserer freiheitlich-demokratischen Grundordnung.","201",NA
"Wir wollen die Vielfalt und Qualität der Medien sichern – auch in einer sich schnell wandelnden Medienwelt.","502",NA
"Voraussetzung für eine vielfältige Medienlandschaft sind gleichberechtigte und gleichwertige Medienarten.","502",NA
"Wir wollen Rahmenbedingungen sichern, die einen fairen Wettbewerb gewährleisten.","403",NA
"Die Zusammenarbeit von Bund und Ländern ist dafür wichtig – insbesondere bei der Vertretung von Medienfragen in Europa.","301",NA
"Chance Digitalisierung",NA,NA
"Entscheidende Triebfeder der aktuellen Medienentwicklung ist die Digitalisierung.","411",NA
"Sie verändert das Medienangebot und das Nutzungsverhalten der Menschen grundlegend.","411",NA
"Zudem löst sie die klassischen Mediengattungen auf.","411",NA
"Wir wollen die Rahmenbedingungen so gestalten, dass sich die Branche national wie international optimal entwickeln","402",NA
"und ihrem Kulturauftrag nachkommen kann.","502",NA
"Medienpolitik ist für uns mehr als nur Wirtschaftspolitik.","502",NA
"Gleichwohl gilt auch hier, dass die wirtschaftlichen Rahmenbedingungen stimmen müssen.","402",NA
"Duale Medienordnung",NA,NA
"Wir bekennen uns zur gewachsenen dualen Medienordnung von privaten und öffentlichrechtlichen Rundfunk.","405",NA
"Zwischen beiden und untereinander muss fairer Wettbewerb stattfinden, um allen Beteiligten angemessene Entwicklungschancen zu ermöglichen.","403",NA
"Wir wollen einen starken, qualitativ anspruchsvollen und vielfältigen öffentlich-rechtlichen Rundfunk.","502",NA
"Gerade im sich verschärfenden Wettbewerb des digitalen Zeitalters wird die Rolle von ARD, ZDF und Deutschlandradio als glaubwürdiger Informationsanker immer wichtiger.","502",NA
"Dabei gilt es den Kern des Auftrags im Blick zu haben.","502",NA
"Privater Rundfunk ist unverzichtbarer Bestandteil der Medienlandschaft auch im digitalen Zeitalter.","403",NA
"Inhaltliche Qualitätskriterien müssen auch hier eine angemessene Rolle bei der Programmgestaltung spielen.","502",NA
"Unser Ziel ist die Bereicherung der Medien-und Meinungsvielfalt in Deutschland zum Nutzen der Mediennutzer und der Mediensparte.","502",NA
"Dafür brauchen wir faire Wettbewerbsbedingungen – national wie international.","403",NA
"Außerdem muss der technischen Annäherung der Medien in Regulierung, Aufsichtsstrukturen und politischen Zuständigkeiten Rechnung getragen werden.","403",NA
"Dies gilt insbesondere für das Medienkonzentrations-und Kartellrecht.","403",NA
"Deutsche Welle",NA,NA
"Die Deutsche Welle ist die mediale Visitenkarte Deutschlands in der Welt.","502",NA
"Wir sehen in ihr ein wichtiges und unverzichtbares Schaufenster für die Darstellung unseres Landes.","502",NA
"Die zunehmende Konkurrenz anderer Auslandssender sowie das wachsende Interesse an objektiver Berichterstattung stellen den Sender vor neue Herausforderungen.","502",NA
"Unser Ziel ist es daher, die Deutsche Welle zu stärken.","502",NA
"Ein richtiger Schritt dazu ist es, die Kooperationen mit ARD, ZDF und Deutschlandradio auszubauen.","502",NA
"Vielfalt von Druckerzeugnissen erhalten",NA,NA
"Zeitungen und Zeitschriften sind wichtige Informationsquellen – offline wie online.","502",NA
"Es ist gemeinsame Aufgabe von Politik und Verlagen, verstärkt das Bewusstsein für den Wert und die Bedeutung von Druckerzeugnissen als Kulturgut in der Gesellschaft zu verankern.","502",NA
"Wir wollen die Angebotsvielfalt in diesem Bereich erhalten.","502",NA
"Daher halten wird das Presse-Grosso als neutralen Vertriebsweg für unverzichtbar.","502",NA
"Wir wollen auch für das Buch eine sichere und stabile Zukunft.","502",NA
"Eine lebendige Literatur ist ein elementarer Bestandteil unserer Kultur.","502",NA
"Gleichwohl hat sich die Welt des Buches im digitalen Zeitalter verändert.","502",NA
"Wichtig für den Erhalt der Büchervielfalt ist die Buchpreisbindung.","502",NA
"Der verminderte Mehrwertsteuersatz für Bücher soll beibehalten werden und in Zukunft auch für elektronische und Hörbücher gelten.","502",NA
"Urheberrecht",NA,NA
"Durch die Digitalisierung ist das Spannungsfeld um das Urheberrecht sicht-und spürbarer geworden.","401",NA
"Aber auch im digitalen Zeitalter gilt der Anspruch des Urhebers auf Schutz seines geistigen Eigentums und das Recht auf eine angemessene Vergütung seiner Leistung.","401",NA
"Es sichert nicht nur das Einkommen der Urheber, es ermöglicht auch künstlerische Vielfalt.","502",NA
"Das Urheberrecht muss zugleich von den Nutzern verstanden und akzeptiert werden sowie Antworten auf die veränderten digitalen Anwendungsmöglichkeiten geben.","502",NA
"Wir wollen daher das Urheberrecht weiterentwickeln, zum Beispiel beim Thema Privatkopie, beim Umgang mit Rechtsverstößen durch Nutzer oder der wachsenden Zahl neuer Formen der digitalen Verwertung.","502",NA
"Dazu ist eine technische und rechtspolitische Abwägung notwendig, um den berechtigten Interessen der Urheber, der Rechteinhaber, der Verwerter und der Verbraucher gerecht zu werden.","502",NA
"Viele Fragen werden nicht nur national zu lösen sein.","107",NA
"Wir müssen unsere Vorstellungen daher auch auf EU-Ebene bzw. international einbringen.","108",NA
"Medienkompetenz und Jugendmedienschutz",NA,NA
"Aufgrund der rasanten technischen und gesellschaftlichen Entwicklungen im gesamten Medienbereich ist es erforderlich, dass alle Generationen kompetent mit den gängigen Medien umgehen können.","502",NA
"Kinder sollten bereits in der Schule fächerübergreifend Medienkompetenz erlernen.","506",NA
"Initiativen wie das „Netz für Kinder“ ermöglichen Kindern einen sachkundigen Umgang mit dem Netz.","506",NA
"Das allein reicht jedoch nicht:","506",NA
"Kinder und Jugendliche brauchen ausreichend Schutz vor den möglichen Auswüchsen der modernen Medienwelt.","706",NA
"Sie müssen im Internet vor entwicklungsbeeinträchtigenden und gefährdenden Angeboten unter anderem durch den Einsatz geeigneter Jugendschutzsoftware geschützt werden.","706",NA
"Der Jugendschutzmedien-Staatsvertrag muss neuen Problemfeldern angepasst werden.","706",NA
"Filmförderung",NA,NA
"Wir wollen das Kino als Kulturgut attraktiv erhalten.","502",NA
"Es gilt, den deutschen Film bei den neuen Herausforderungen auf dem internationalen Filmmarkt zu begleiten.","502",NA
"Wir werden daher den Filmstandort Deutschland weiter stärken.","502",NA
"Um den Produzenten langfristige Planungssicherheit zu schaffen, soll der Deutsche Filmförderfonds (DFFF) nicht mehr auf drei Jahre begrenzt sein, sondern dauerhaft etabliert werden.","502",NA
"Nationales Filmerbe",NA,NA
"Wir werden uns weiter für eine umfassende Sicherung des nationalen Filmerbes einsetzen, insbesondere auch durch dessen Digitalisierung.","502",NA
"Zudem werden wir die Arbeit des Kinematheksverbunds und der in ihm zusammengeschlossenen Einrichtungen wie Filmarchive und Kinematheken weiter unterstützen.","502",NA
"Computerspiele sind Bestandteil des kulturellen Lebens",NA,NA
"Computerspiele prägen den Alltag vieler, insbesondere jüngerer Menschen in unserem Land.","502",NA
"Sie sind ein fester Bestandteil des kulturellen Lebens geworden.","502",NA
"Wir erkennen die Vielfalt hochwertiger Angebote, insbesondere pädagogisch wertvoller Computerspiele, sowie die große kreative Leistung und hohe technische Kompetenz der Spieleentwickler an.","502",NA
"Dies wollen wir weiter fördern, beispielsweise mit dem Deutschen Computerspielpreis.","502",NA
"Wir setzen uns für einen wirksamen Jugendmedienschutz ein, um Kinder und Jugendliche auch im Bereich der Computerspiele vor gefährdenden Inhalten zu schützen.","706",NA
"5.7. Mitmachen! Einmischen! – Mehr Bürgerbeteiligung",NA,NA
"Demokratie lebt vom Mitmachen!","202",NA
"Unsere Demokratie lebt davon, dass Bürgerinnen und Bürger mitentscheiden, dass sie sich einbringen bei der Suche nach den besten Lösungen.","202",NA
"Sei es als Gemeinderäte, wenn es das darum geht, den Heimatort mitzugestalten, sei es als Betriebsräte oder als Eltern-bzw. Schülervertreter, sei es in Bürgerinitiativen oder politischen Parteien.","202",NA
"Hier überall beteiligen sich Bürger an der Entscheidungsfindung","202",NA
"und übernehmen Verantwortung für ihre Mitmenschen und unser Gemeinwesen.","606",NA
"Das macht unsere Demokratie stark.","202",NA
"CDU und CSU kommt es auf die Meinung der Bürger an, wir wollen, dass sich Bürgerinnen und Bürger aktiv in Debatten einmischen.","202",NA
"Dies gilt besonders mit Blick auf Großvorhaben, wie zum Beispiel bei Flughafenerweiterungen oder beim Ausbau von Windkraftanlagen und Stromnetzen, die unser Land auch in Zukunft dringend braucht, die aber oftmals umstritten sind.","202",NA
"Die Menschen vor Ort haben hierzu häufig eine andere Meinung als diejenigen, die solche Vorhaben planen.","202",NA
"Große Vorhaben gelingen nur gemeinsam mit den Menschen, nicht gegen sie.","202",NA
"CDU und CSU haben daher für eine bessere Einbindung der Bürger gesorgt.","202",NA
"Wir haben Offenheit in allen Verfahrens-und Planungsschritten sowie eine frühzeitige Beteiligung der Öffentlichkeit im Genehmigungsprozess gesetzlich verankert.","202",NA
"Dadurch erfolgt die Beteiligung bereits, bevor Entscheidungen über ein Vorhaben gefallen sind.","202",NA
"Schon die Frage, ob überhaupt Bedarf für ein Vorhaben besteht, wird nun mit den Bürgern öffentlich erörtert.","202",NA
"Alle wichtigen Unterlagen und auch Alternativentwürfe müssen nun frühzeitig im Netz veröffentlicht werden, damit sie in den Beteiligungsprozess einbezogen werden können.","202",NA
"Alle Vorschläge, auch für Alternativlösungen, müssen nun im Genehmigungsverfahren geprüft werden.","202",NA
"Die Menschen vor Ort können so ihre Sichtweise besser einbringen.","202",NA
"Durch Bürgerbeteiligung gewinnen alle:","202",NA
"Wir erreichen durch nachvollziehbare Verfahren und Planungsschritte mehr Verständnis bei den Bürgern.","202",NA
"Entscheidend ist, dass das Engagement und der Sachverstand möglichst vieler genutzt werden.","202",NA
"Hierin liegt zugleich die Chance, Bedenken und möglichen Klagen schon im Vorfeld zu begegnen.","202",NA
"Das schafft verlässliche Bedingungen für Investoren und trägt dazu bei, dass Großprojekte schneller verwirklicht werden können.","303",NA
"So können auch die Kosten besser im Rahmen bleiben.","303",NA
"CDU und CSU wollen Bürgerbeteiligung weiter ausbauen.","202",NA
"Sie ist für uns eine Voraussetzung, dass wir unser Gemeinwesen weiter voranbringen und Gegensätze und Schwierigkeiten frühzeitig erkennen und lösen können.","202",NA
"Das schafft Verständnis und Sicherheit.","202",NA
"Betroffene zu Beteiligten machen",NA,NA
"Das gilt nicht nur für Infrastrukturvorhaben, sondern auch für den Brückenschlag in die Wissenschaft und zu neuen Technologien.","411",NA
"Technischer Fortschritt verändert laufend unser Leben.","411",NA
"Oft werden Bürgerinnen und Bürger durch neue Technologien aber verunsichert.","0",NA
"Deshalb ist es wichtig darüber aufzuklären und Vorbehalte abzubauen.","202",NA
"Wir benötigen dazu den Dialog zwischen Wissenschaft, Politik, künftigen Nutzern und Bürgern.","202",NA
"Hierzu werden wir Expertinnen und Experten aus unterschiedlichen Wissensgebieten, Branchen und Organisationen zu Bürgerdialogen zusammenbringen.","202",NA
"Wir wollen für mehr Offenheit gegenüber der interessierten Öffentlichkeit sorgen.","202",NA
