"content","cmp_code","eu_code"
"-    ",NA,NA
"-   Wir wollen notwendige Infrastrukturprojekte transparenter, kosteneffizienter und zügiger realisieren.","303",NA
"-    Steuergelder müssen dabei effizient und effektiv eingesetzt werden.","303",NA
"-    Wir wollen im Sinne der Menschen und des Standortes Deutschland unnötige Verzögerungen im Planungs-und Bauablauf und überlange Bauzeiten sowie deutliche Kostensteigerungen bei lokalen und überregionalen öffentlichen Bauprojekten verhindern.","303",NA
"-    ",NA,NA
"Zukunft möglich machen – Umwelt-, Natur-und Klimaschutz für eine lebenswerte Welt",NA,NA
"Liberale Umwelt-und Klimapolitik setzt auf Innovation und neue Technologien.","411",NA
"Sie setzt auf den verantwortungsbewussten Bürger, nicht auf Verbote.","606",NA
"Nur so sichern wir unseren Kindern und den nachfolgenden Generationen einen intakten Lebensraum.","501",NA
"Und mehr noch: Als Exporteur von Ideen und Innovationen helfen wir, Energie und Ressourcen zu sparen, Emissionen zu vermeiden","501",NA
"und die Lebensqualität der Menschen zu mehren – heute und in Zukunft, in Deutschland und weltweit.","416",NA
"Deswegen stellen wir unsere Stromversorgung schneller auf regenerative Energien um.","501",NA
"Mit dem Energie-und Klimafonds haben wir alle Erlöse aus dem Emissionshandel in zusätzliche Umweltschutzprojekte gelenkt.","501",NA
"Wir haben unsere Mittel für die Zusammenarbeit mit Entwicklungsländern im Klima-und Waldschutz deutlich erhöht.","107",NA
"Wir haben den Handel mit Emissionsrechten entbürokratisiert.","303",NA
"Wir arbeiten daran, das von uns in der Bundesregierung beschlossene Ziel umzusetzen, den CO2-Ausstoß national bis 2020 um 40 Prozent und bis 2050 um 80 bis 95 Prozent gegenüber 1990 zu reduzieren.","501",NA
"Dies wird fortlaufend wissenschaftlich mit Blick auf Wirksamkeit und nationale Umsetzung überprüft.","303",NA
"Wir haben durch die Reform des Kreislaufwirtschaftsgesetzes mehr Recycling ermöglicht.","501",NA
"Wir haben die Luftreinhaltung bei Kraftwerken und Kleinfeuerungsanlagen verbessert.","501",NA
"Private Autofahrer und Handwerker haben wir bei der Nachrüstung ihrer Fahrzeuge mit Rußpartikelfiltern unterstützt.","501",NA
"Mit den Bundesprogrammen „Biologische Vielfalt“ und „Wiedervernetzung“ haben wir den Naturschutz in Deutschland nachhaltig vorangebracht.","501",NA
"Dafür treten wir ein.","305",NA
"Dafür treten wir an.","305",NA
"-   Wir Liberale setzen uns auf Grundlage jeweils aktueller Forschungsergebnisse für eine weltweit durchgreifende Minderung der Emission von für das Klima nachteiligen Gasen ein,","501",NA
"-   im Rahmen eines für alle Staaten verbindlichen neuen Klimaschutz-Abkommens.","107",NA
"-   Aus unserer Sicht muss es zu einer kurzfristigen Absenkung der CO2-Emissionen in allen Industriestaaten und einer langfristigen Angleichung dieser Emissionen pro Kopf kommen.","501",NA
"-   Verpflichtungen sollen sich dabei an Emissionen und Wirtschaftskraft ausrichten, nicht an einem überkommenen Status als Industrie-oder Entwicklungsland.","501",NA
"-    In der Zwischenzeit setzen wir uns für eine zügige Ratifizierung der zweiten Verpflichtungsperiode des Kyoto-Protokolls ein.","501",NA
"-    ",NA,NA
"-   Wir legen beim Klimaschutz ein hohes Gewicht auf den Emissionshandel.","501",NA
"-   Er gewährleistet eine wirksame Emissionsbegrenzung zu den geringsten wirtschaftlichen Kosten.","401",NA
"-   Eine Ersetzung des EU-Emissionshandels durch eine CO2-Steuer lehnen wir entschieden ab.","401",NA
"-   Wir Liberalen wollen den EU-Emissionshandel auf den gesamten Verkehrs-und Wärmesektor ausweiten.","501",NA
"-   Ansatzpunkt soll dort die oberste Handelsebene von Brennstoffen sein.","501",NA
"-    Steuern, die ihre ökologische Lenkungswirkung verlieren, können im Gegenzug gesenkt oder abgeschafft werden.","303",NA
"-   Wir fordern intensivere Verhandlungen, um den EU-Emissionshandel mit bestehenden und geplanten Handelssystemen zum Beispiel in Nordamerika, Korea und Australien zu vernetzen.","107",NA
"-    ",NA,NA
"-   Wir Liberale werden auch in der nächsten Wahlperiode sicherstellen, dass die Zusagen Deutschlands zur Finanzierung von Klimaschutzprojekten in Entwicklungsländern – sowohl zur Treibhausgas-Minderung als auch zur Anpassung an den Klimawandel – eingehalten werden und der Einsatz der vergebenen Mittel kontrolliert wird.","501",NA
"-    ",NA,NA
"-   Noch ein knappes Jahrzehnt werden Kernkraftwerke in Deutschland betrieben werden.","411",NA
"-   Die Sicherheit der verbliebenen Reaktoren muss auch weiterhin auf höchstem Niveau sichergestellt bleiben.","501",NA
"-   Stillgelegte Kernkraftwerke sind möglichst zügig zurückzubauen, um die Fachkenntnisse der vorhandenen Belegschaft zu nutzen.","411",NA
"-   Die Kernforschung und entsprechende Hochschulausbildung müssen in Deutschland erhalten bleiben.","411",NA
"-   Für den Rückbau der deutschen Kernkraftwerke müssen Fachwissen und Fachpersonal langfristig zur Verfügung stehen.","411",NA
"-   Darüber hinaus sollte Deutschland zu einem sicheren Betrieb von Kernkraftwerken weltweit beitragen, insbesondere in unseren Nachbarländern.","501",NA
"-    ",NA,NA
"o Wir stehen für eine ergebnisoffene Suche eines Endlagers für hochradioaktive Abfälle.","0",NA
"o In einem stufenweisen Verfahren sollen geeignete Standorte geprüft werden.","0",NA
"o  Dabei darf kein Standort von vornherein ausgeschlossen werden.","0",NA
"o Eine intensive Bürgerbeteiligung und eine abschließende Standortentscheidung durch ein Bundesgesetz soll die gesellschaftliche Akzeptanz für diese nationale Aufgabe sicherstellen.","202",NA
"o  ",NA,NA
"-   Um den Ressourcenschutz zu stärken, wollen wir das Recycling durch die flächendeckende Einführung der Wertstofftonne voranbringen.","501",NA
"-   Hier sollen anders als bei der gelben Tonne nicht nur Verpackungen, sondern alle geeigneten Wertstoffe gesammelt werden.","501",NA
"-   Die Umstellung muss so erfolgen, dass es weder zu einer Bevorteilung der kommunalen noch der privaten Anbieter kommt und Parallelsysteme vermieden werden.","403",NA
"-   Wir Liberalen stehen im Interesse der Verbraucher für eine wettbewerbliche Entsorgungswirtschaft.","403",NA
"-   Wir unterstützen die stoffliche Verwertung.","501",NA
"-   Deshalb setzen wir uns dafür ein, anspruchsvolle Recyclingquoten auch für die mengenmäßig wichtigen Gewerbe-und Bauabfälle festzusetzen.","501",NA
"-    ",NA,NA
"-   Wir werden die politischen Ziele zur Flächeninanspruchnahme stärker auf Naturschutzziele ausrichten.","501",NA
"-   Wir Liberalen werden den Modellversuch zu handelbaren Flächenzertifikaten für die weitere Gesetzgebung auswerten.","501",NA
"-    ",NA,NA
"-   Insgesamt muss das Naturschutzrecht entrümpelt werden, ohne dass dabei der Schutz der Natur zu kurz kommt.","303",NA
"-   Die Bundesländer sollen die Möglichkeit erhalten, das sogenannte Ersatzgeld anderen Instrumenten der Kompensation gleichzustellen.","303",NA
"-    Dabei wird zum Ausgleich eines Eingriffes zweckgebunden Geld gezahlt, das in bedeutende Maßnahmen des Naturschutzes im gleichen Naturraum investiert wird.","303",NA
"-   Dies ist oft effektiver als ein Flickenteppich von Einzelmaßnahmen.","303",NA
"-    ",NA,NA
"-   Die Alpen sind ein einzigartiger Lebensraum in Bayern und ganz Deutschland, der uns Liberalen besonders am Herzen liegt.","501",NA
"-   Die im Alpenplan ausgewiesenen Schutzzonen wollen wir erhalten.","501",NA
"-    Schutzwälder sind vor Rodungen zu schützen – die bestandsschonende Bewirtschaftung ist mit geeigneten Mitteln zu unterstützen.","501",NA
"-   Grundsätzlich geht die Modernisierung bestehender touristischer Einrichtungen dem Neubau vor.","501",NA
"-   Die Alpenkonvention ist konsequent umzusetzen.","501",NA
"-    ",NA,NA
"-   Frei fließende Flüsse und Flussabschnitte haben einen hohen ökologischen Wert.","501",NA
"-   Nicht nur zum Hochwasserschutz muss den Gewässern mehr Raum gegeben werden.","501",NA
"-   An Bundeswasserstraßen soll die Zusammenarbeit von Bund und Ländern zur Verbesserung von Schiffbarkeit, Hochwasserschutz und gerade auch Naturschutzbelangen endlich verbessert werden.","303",NA
"-   Auch bei Wasserkraftanlagen müssen die Belange des Hochwasserschutzes genauso wie der Natur-und Tierschutz Beachtung finden.","501",NA
"-   Einen Bau von Staustufen in Elbe und Donau lehnen wir weiter ab.","501",NA
"-    ",NA,NA
"-   Für uns Liberale hat der Tierschutz seit Jahren eine zentrale Bedeutung.","501",NA
"-   Freie Demokraten orientieren sich dabei an den fünf Freiheiten: Freisein von Hunger und Durst; Freisein von Unbehagen; Freisein von Schmerz, Verletzung, Krankheit; Freisein zum Ausleben artgerechter Verhaltensweisen; Freisein von Angst und Leiden.","501",NA
"-   Im Mittelpunkt unserer weiteren Bemühungen stehen die Grundsätze nachhaltigen Wirtschaftens,","416",NA
"-   die Vermeidung ökonomischer Fehlanreize,","416",NA
"-   eine artgerechte Tierhaltung und -ernährung sowie deren effektive Kontrolle.","501",NA
"-   Außerdem unterstützen wir die Verringerung der Anzahl von Tierversuchen durch den verstärkten Einsatz alternativer Methoden.","501",NA
"-    Da erfolgreicher Tierschutz nur auf europäischer Ebene verwirklicht werden kann, fordern wir eine engagiertere Politik der EU in diesem Bereich.","108",NA
"-    ",NA,NA
"o Der Schutz der biologischen Vielfalt ist eine Querschnittsaufgabe, die in allen Politikfeldern Berücksichtigung finden muss.","501",NA
"o Wir werden das Bundesprogramm Biologische Vielfalt, das in unserer Regierungszeit aufgelegt wurde, weiter ausbauen.","501",NA
"o Beim Anbau von Energiepflanzen ist darauf zu achten, dass auf landwirtschaftlichen Nutzflächen nicht überwiegend für Natur und Umwelt schädliche Monokulturen entstehen.","501",NA
"o Wir gestalten Naturschutz mit den Menschen.","501",NA
"o Naturnutzer wie Segler, Wanderer, Kletterer oder Mountainbiker dürfen bei Fragen des Naturschutzes nicht als Gegner, sondern sollen als Gesprächspartner auf Augenhöhe betrachtet werden.","201",NA
"o  Daher setzen wir verstärkt auf freiwillige Maßnahmen und den Vertragsnaturschutz, erst nachrangig auf hoheitliche Schutzgebietsverordnungen und Verbote.","201",NA
"o Zerschnittene Biotopverbünde sollen wieder zusammengeführt werden, wie wir es in der Bundesregierung mit dem Bundesprogramm Wiedervernetzung begonnen haben.","501",NA
"o  ",NA,NA
"-   Der Schutz der biologischen Vielfalt weltweit hat das Ziel, das genetische Reproduktionspotenzial für kommende Generationen zu erhalten.","501",NA
"-   Um die tropischen Wälder zu schützen, unterstützen wir Modelle zur Honorierung vermiedener zulässiger Abholzung, Maßnahmen gegen illegalen Holzeinschlag, die gezielte Armutsbekämpfung in den betroffenen Regionen sowie die Zertifizierung von Holz.","501",NA
"-   Zum Schutz der Meeresflora und -fauna muss ein globales System von Meeresschutzgebieten geschaffen werden.","501",NA
"-   Insbesondere die afrikanischen Staaten sollen in die Lage versetzt werden, das illegale Fischen in ihren Wirtschaftszonen wirksamer zu unterbinden.","107",NA
"-    ",NA,NA
"-   Wir brauchen eine nachhaltige Fischerei, die die Bestände erhält, artgerecht ist und den Tierschutz sichert.","501",NA
"-   Die Grundschleppnetz-Fischerei ist zu beschränken.","501",NA
"-   In jedem Fall ist die Industriefischerei durch die Ausweisung von Vorrang-und Ausschlussgebieten einzudämmen.","501",NA
"-   Da das Grundnahrungsmittel Fisch durch die Überfischung der Meere gefährdet ist, sollen zudem Rahmenbedingungen für die nachhaltige Aquakultur weiter verbessert werden.","501",NA
"-    ",NA,NA
"-   Wir wollen unsere Anstrengungen auf europäischer Ebene fortsetzen, um für eine Nachhaltigkeitszertifizierung aller Agrarrohstoffe zu sorgen, wie sie für Biokraftstoffe heute schon besteht.","501",NA
"-    Bei der Zertifizierung sind die Verpflichtungserklärungen für europäische Landwirte (CrossCompliance-Regeln) unbürokratisch anzuerkennen.","501",NA
"-    ",NA,NA
"Verantwortung für die eigenen Entscheidungen übernehmen – nachhaltig handeln",NA,NA
"Wo sich den Menschen Chancen eröffnen, wo sich Möglichkeiten auftun, dort ist nachhaltige Entwicklung möglich.","416",NA
"Wer den Menschen Möglichkeiten für den eigenen Lebensweg nimmt, macht nachhaltige Entwicklung unmöglich.","201",NA
"Denn Nachhaltigkeit hat nichts mit Askese oder einer Konservierung der Welt zu tun.","416",NA
"Bei allem Handeln müssen wir aber die Folgen für Umwelt, Mitwelt und Nachwelt verantworten können.","416",NA
"Deshalb haben wir Innovation, Forschung und Entwicklung gestärkt.","411",NA
"Wir haben mehr Bildung ermöglicht","506",NA
"und die Neuverschuldung im Vergleich zu den Plänen der schwarz-roten Vorgängerregierung um über 50 Prozent verringert.","414",NA
"Das sind 150 Milliarden Euro weniger Schulden.","414",NA
"Nach Jahren der Mangelverwaltung haben wir unsere Sozialsysteme stabilisiert und begonnen, sie auf eine nachhaltige Finanzierung umzustellen.","414",NA
"In der Pflegeversicherung sind erste Elemente zur Kapitaldeckung eingeführt,","505",NA
"bei der Krankenversicherung ist ein wettbewerbliches Prämienmodell eingeführt","403",NA
"und bei der Rente die private Vorsorge weiter gestärkt worden.","505",NA
"Die Energiewende wurde beschleunigt und aus dem ideologischen Korsett von Rot-Grün befreit, damit sie in der Realität auch gelingen kann.","501",NA
"Und anstatt zu alimentieren, haben wir neue Möglichkeiten und Chancen geschaffen:","701",NA
"1,6 Millionen neue sozialversicherungspflichtige Arbeitsplätze bedeuten 1,6 Millionen neue Perspektiven für Menschen in Deutschland und ihre Familien.","701",NA
"Nachhaltige Entwicklung betrifft nicht nur Umwelt und Klimapolitik.","416",NA
"Nachhaltige Entwicklung erfordert auch nachhaltiges Wirtschaften,","416",NA
"generationengerechtes Haushalten","414",NA
"und technische, soziale, wirtschaftliche und wissenschaftliche Innovation.","411",NA
"Dafür treten wir ein.","305",NA
"Dafür treten wir an.","305",NA
"o Nachhaltige Entwicklung ist nur in und durch Freiheit möglich.","201",NA
"o  Nachhaltigkeit hat für Liberale nichts mit Askese zu tun.","201",NA
"o Auch die Menschen von heute haben ein Recht auf ein gutes Leben.","201",NA
"o Wir können und sollen die Welt nicht konservieren.","416",NA
"o Aber wir müssen unser Handeln vor der Umwelt und der Nachwelt verantworten.","416",NA
"o Denn wir Liberale messen Freiheit auch an der Freiheit nachfolgender Generationen.","201",NA
"o Wenn wir heute auf Kosten künftiger Generationen leben, hinterlassen wir ihnen denkbar schlechte Startchancen.","416",NA
"o Künftige Generationen sollen aber mindestens gleiche Chancen auf Freiheit haben wie die Menschen heute.","503",NA
"o  ",NA,NA
"-   Im Interesse kommender Generationen braucht Politik eine Perspektive von Jahrzehnten, nicht von Wahlperioden.","416",NA
"-   Wir befürworten deshalb ressortübergreifende und indikatorenbasierte Nachhaltigkeitsstrategien auf nationaler sowie europäischer Ebene.","416",NA
"-    Die bewährten Gremien zur Begleitung der Nachhaltigkeitsstrategie werden wir in Regierung und Parlament fortführen.","416",NA
"-    ",NA,NA
"-   Wir wollen die Einführung einer offiziellen Generationenbilanz.","303",NA
"-   Dabei werden Leistungen für nachfolgende Generationen – wie Ausgaben für Bildung, Infrastruktur und soziale Sicherheit – ihren Belastungen durch Staatsverschuldung, Pensionslasten und Verpflichtungen aus Generationenverträgen gegenübergestellt.","303",NA
"-   Die Gesetzesfolgenabschätzung ist um eine Generationenbilanzierung zentraler Vorhaben zu ergänzen.","303",NA
"-    ",NA,NA
"-   Nachhaltigkeit verlangt auch danach, die Neuverschuldung des Staates abzubauen, Steuermehreinnahmen zum Schuldenabbau zu verwenden und die Sozialsysteme unseres Landes dauerhaft auf ein solides Fundament zu stellen, das über Generationen hinweg trägt.","414",NA
"-   Zur Nachhaltigkeit gehört auch, dass Straßen, Gebäude und andere Einrichtungen im Bereich der staatlichen Infrastruktur erhalten und zeitgemäß modernisiert werden.","411",NA
"-    Gegenwärtig reichen die Investitionen der öffentlichen Hand in Deutschland nicht einmal aus, um die altersbedingten Abnutzungen in diesem Bereich auszugleichen.","411",NA
"-   Wir fordern daher kontinuierliche und zielgerichtete Investitionen der öffentlichen Hand in Straßen, Verkehrswege, Schulen und andere öffentliche Gebäude sowie die öffentlichen Versorgungsnetze.","411",NA
"-    ",NA,NA
"-   Die Entwicklung der Sustainable Development Goals auf UN-Ebene muss im Einklang mit dem Folgeprozess zu den Millennium Development Goals erfolgen.","107",NA
"-   Die Parlamente sind in die Entwicklung der Ziele einzubeziehen.","202",NA
"-   Dazu wollen wir internationale Parlamentarierdialoge seitens der Bundesregierung fördern.","107",NA
"-    ",NA,NA
"-   Auch in Zukunft soll das Bruttoinlandsprodukt (BIP) als klare messbare Größe für Wachstum erhalten bleiben.","410",NA
"-   Daneben sollen aber auch regelmäßig die Indikatoren von Wohlstand und Lebensqualität ausgewiesen werden, die die Enquete-Kommission „Wachstum, Wohlstand, Lebensqualität“ des Deutschen Bundestages vorgeschlagen hat.","416",NA
"-    ",NA,NA
"-   Das Bildungswesen spielt eine besondere Rolle bei der Entwicklung und Förderung eigenverantwortlichen Handelns.","506",NA
"-   Bildung für nachhaltige Entwicklung muss in allen Altersstufen zu den leitenden Grundsätzen des Lehrens, Lernens und Handelns werden wie Erziehung zu Frieden, Demokratie, Eigenverantwortung und Toleranz.","416",NA
"-    ",NA,NA
"-    ",NA,NA
"-   Unter Absage an Verbote und Gebote empfehlen wir gleichwohl allen Betrieben und Unternehmen, sich im eigenen wirtschaftlichen Interesse intensiv um eine Verbesserung der eigenen Rohstoff-und Umweltbilanz zu sorgen.","408",NA
"-   Publikumsgesellschaften sollten im Rahmen ihrer Berichterstattung bei Erstellung ihrer Jahresbilanz entsprechend dem Deutschen Nachhaltigkeitskodex verfahren.","416",NA
"-    ",NA,NA
"VI. Verantwortung, damit Europa eine stabile und verlässliche Gemeinschaft bleibt",NA,NA
"Der größte Freiheitsgewinn in der Geschichte unseres Landes nach dem Zweiten Weltkrieg war und ist der europäische Einigungsprozess.","108",NA
"Das Zusammenwachsen eines ganzen Kontinents und seiner Völker hat Millionen Menschen den Frieden und die Freiheit gegeben, ihre Träume zu erfüllen und ihren eigenen Weg zu gehen.","108",NA
"Mit dem Nobelpreis für die Europäische Union wurde diese historische Errungenschaft sowie der Mut der Völker Europas gewürdigt.","108",NA
"Wir wollen, dass dieses Europa eine starke Zukunft hat.","108",NA
"Wir übernehmen Verantwortung für Frieden, Freiheit, Wohlstand und Sicherheit in einem gemeinsamen Europa.","305",NA
"Damit Europa ein Kontinent der Chancen und des Miteinanders bleibt.","606",NA
"Die großen Herausforderungen unserer Zeit können wir nur bewältigen, indem wir Europa zu einer globalen Gestaltungskraft weiter entwickeln.","108",NA
"Dazu wollen wir die Stärken Europas stärken: die Vielfalt Europas,","607",NA
"die marktwirtschaftliche Ordnung,","403",NA
"die rechtsstaatlichen Grundlagen,","202",NA
"die dezentrale Entscheidungsfindung.","301",NA
"Zentralismus darf Europa nicht prägen.","301",NA
"Nur so können wir unsere Wertegemeinschaft bewahren, als Wirtschaftsmacht unsere Interessen behaupten und zur künftigen Ordnung der Welt einen europäischen Beitrag leisten.","601",NA
"Dazu wollen wir die Schuldenkrise einzelner Mitgliedstaaten überwinden und unsere gemeinsame Währung und die Union auf ein festes Fundament stellen.","414",NA
"Die Stabilisierung der Gemeinschaftswährung liegt im ureigensten Interesse Deutschlands.","414",NA
"Es besteht die große Chance, dass der Euro und die Europäische Union insgesamt gestärkt aus der Krise hervorgehen.","414",NA
"Wir denken an die Zukunft Europas.","108",NA
"Wir wollen die politische Union mit dezentralen Strukturen verwirklichen.","301",NA
"Mit unserem Einsatz für den Fiskalvertrag und der Zukunftsgruppe der Außenminister zur Vertiefung der Europäischen Union haben wir große Schritte in diese Richtung getan.","305",NA
"Europa ist für uns Liberale Teil unserer kulturellen Identität, Rückversicherung unserer Freiheit und zugleich Notwendigkeit, um auch in Zukunft im globalen Wettbewerb bestehen zu können.","108",NA
"Diese einzigartige Zone der Freiheit,","201",NA
"des Wohlstands","410",NA
"und der mannigfaltigen kulturellen Bereicherung zu bewahren und weiterzuentwickeln ist liberales Versprechen und Verpflichtung.","607",NA
"Und dieses Europa bleibt ein Magnet für die Menschen und Völker.","108",NA
"Europa – liberales Versprechen und Verpflichtung",NA,NA
"Die Wettbewerbsfähigkeit zu verbessern,","408",NA
"die Haushaltskonsolidierung voranzutreiben","414",NA
"und unsere Währung zu stabilisieren waren notwendig,","414",NA
"um die Krise zu bewältigen und um eine Wachstumsperspektive zu eröffnen.","410",NA
"Darüber dürfen wir jedoch nicht vergessen: Europa ist mehr als der Euro.","603",NA
"Europa ist gegründet auf gemeinsamen Werten und Überzeugungen.","603",NA
"Und diese Gemeinsamkeit zu wahren und zu stärken ist heute ebenso unsere Aufgabe und Verantwortung wie die Stabilität unserer Währung.","108",NA
"Der Abschlussbericht der von Deutschland angestoßenen Zukunftsgruppe von elf Außenministern spiegelt wider, dass viele unserer Vorstellungen auf fruchtbaren Boden fallen.","305",NA
"Wir wissen, dass Europa ein Staatenverbund mit einzigartigen gesellschaftlichen, politischen, rechtsstaatlichen und ökonomischen Gemeinsamkeiten ist.","108",NA
"Deshalb wollen wir den Weg der Vertiefung verantwortungsvoll weitergehen –","108",NA
"hin zu einer politischen Union mit festen föderalen Grundsätzen,","301",NA
"demokratischen Strukturen","202",NA
"und einer klaren subsidiären Ordnung.","301",NA
"Dafür treten wir an.","305",NA
"Dafür treten wir ein.","305",NA
"-   Wir wollen das Rad der Geschichte in Europa nach vorn drehen und nicht zurück.","108",NA
"-   Auf dem Weg der Integration möchten wir alle 28 Staaten mitnehmen.","108",NA
"-    Dafür ist die Konventsmethode der richtige und vom EU-Vertrag vorgesehene Weg.","202",NA
"-    Nur wenn die Konventsmethode nicht gangbar ist, weil einige wenige nicht wollen, muss ein anderer Weg gewählt werden.","202",NA
"-   Der Fiskalpakt hat gezeigt, wie dies geschehen kann.","202",NA
"-    Am Ende dieser Entwicklung sollte ein durch eine europaweite Volksabstimmung legitimierter europäischer Bundesstaat stehen.","202",NA
"-    ",NA,NA
"-   Eine verstärkte Koordinierung der Wirtschaftspolitik zur Erhöhung der Wettbewerbsfähigkeit Europas ist eine wichtige Zwischenstation auf dem Weg zur politischen Union.","108",NA
"-   Wir wollen den europäischen Binnenmarkt vollenden,","407",NA
"-   die gemeinsame Agrarpolitik stärker an den Prinzipien der Sozialen Marktwirtschaft und Nachhaltigkeit ausrichten","416",NA
"-   und Europas Führungsrolle in den Schlüsselbereichen von Forschung, Technologie und Dienstleistungen stärken.","411",NA
"-    ",NA,NA
"-   Wir wollen ein Europa der Bürger.","202",NA
"-   Der Grundstein der politischen Union ist demokratische Legitimation und Kontrolle.","202",NA
"-   Wir setzen uns deshalb dafür ein, das Europäische Parlament zu einem Vollparlament mit gleichberechtigtem Initiativrecht in der Gesetzgebung zu entwickeln.","202",NA
"-   Das Parlament soll selbst über seinen Sitz entscheiden dürfen.","202",NA
"-   Wir wollen das Wahlrecht zum Europäischen Parlament europäisieren","202",NA
"-    und setzen uns dafür ein, dass künftig die europäischen Parteien mit staatenübergreifenden Listen antreten.","202",NA
"-    ",NA,NA
"-   Wir wollen die Stellung der Kommission als Hüterin der Verträge stärken.","108",NA
"-   Dafür muss die Kommission effizienter, nicht aber größer werden.","303",NA
"-   Im Gegenteil: Wir plädieren für die Verkleinerung der Europäischen Kommission.","110",NA
"-    ",NA,NA
"-   Neben dem Europäischen Parlament soll dem Rat der Europäischen Union als gleichberechtigter Länderkammer eine essentielle Rolle zukommen, um demokratische Kontrolle und politischen Ausgleich („checks and balances“) im europäischen Mehrebenensystem zu garantieren.","301",NA
"-    ",NA,NA
"-   Das Europa der Bürger zeichnet sich durch feste und klare Kompetenzen und das Prinzip der Subsidiarität und Verhältnismäßigkeit aus.","301",NA
"-   Bürokratie und Zentralismus haben darin keinen Platz.","303",NA
"-    Wir wollen vielmehr starke Regionen, die nahe am Bürger sind.","301",NA
"-   Wir wollen den Rechtsgrundsatz der Subsidiarität institutionell besser absichern, vorhandene Instrumente stärker nutzen und ausbauen sowie ein europäisches Subsidiaritätsgericht, in dem man auch Kompetenzverstöße rügen kann, einrichten.","301",NA
"-    ",NA,NA
"-   Wir sehen in der Erweiterung der EU eine große Chance, sofern und soweit Kandidaten beitrittsfähig sind und die Europäische Union aufnahmefähig ist.","108",NA
"-   Außerdem bestehen wir darauf, dass die EU institutionell vorankommt, bevor sie weiteren Aufnahmen zustimmt.","110",NA
"-    ",NA,NA
"-   Wir werden darauf achten, dass diese Aufnahmevoraussetzungen strikt eingehalten werden.","110",NA
"-    Jedes neue Mitglied muss vor einer Entscheidung über seine Aufnahme alle offenen Streitfragen mit seinen Nachbarn abschließend lösen.","110",NA
"-   Dies gilt insbesondere auch für die Staaten des westlichen Balkans.","110",NA
"-    Wir freuen uns, in diesem Jahr Kroatien als 28. Mitglied der Europäischen Union zu begrüßen.","108",NA
"-    ",NA,NA
"-   Mit der Türkei verbindet uns seit Jahrzehnten eine tiefgreifende Partnerschaft und die gemeinsame Mitgliedschaft in der NATO.","107",NA
"-   Seit 2005 verhandeln die EU und die Türkei ergebnisoffen über eine türkische EU-Mitgliedschaft.","108",NA
"-   An der Beitrittsperspektive für die Türkei halten wir fest.","108",NA
"-    Es darf jedoch – wie in allen Fällen – keine Rabatte bei der Erfüllung der Beitrittskriterien geben.","201",NA
"-   Wir ermutigen die Türkei, den notwendigen Reformprozess in Richtung Rechtsstaat und Menschenrechte entschlossener voranzutreiben.","201",NA
"-    ",NA,NA
"-   Entschlossene rechtsstaatliche Reformen sind auch die Voraussetzung für die weitere EU-Annäherung der Staaten der Östlichen Partnerschaft.","201",NA
"-   So hat zum Beispiel die Ukraine langfristig dann eine Chance auf eine Beitrittsperspektive, wenn sie in den kommenden Jahren konsequent auf einen Modernisierungskurs setzt und sich kontinuierlich an EU-Standards heranarbeitet.","108",NA
"-    ",NA,NA
"-   Die Charta der Grundrechte der Europäischen Union und die Europäische Menschenrechtskonvention müssen in allen EU-Mitgliedstaaten ungeachtet der politischen Couleur der jeweiligen nationalen Regierung geachtet werden.","201",NA
"-    Entwicklungen wie zum Beispiel in Ungarn und Rumänien, die das Gleichgewicht der politischen Kräfte durch einen überzogenen Machtanspruch der Regierung gefährden, werden wir deshalb weiterhin entschlossen entgegen treten.","201",NA
"-    ",NA,NA
"-   Wir wollen unsere gemeinsamen Werte stärken und schützen und dazu das Verfahren der europäischen Rechtsstaatskontrolle verbessern.","201",NA
"-   Bisher kann die EU nur handeln, wenn bereits schwerwiegende und dauerhafte Verletzungen der gemeinsamen europäischen Werte eingetreten sind.","108",NA
"-   Wir wollen unterhalb dieser Schwelle des Artikels 7 des EU-Vertrags einen angemessenen Mechanismus schaffen, der es der Europäischen Kommission erlaubt, die europäischen Grundwerte in den Mitgliedstaaten zu verteidigen und nötigenfalls spürbare und angemessene Sanktionen zu verhängen.","108",NA
"-    ",NA,NA
"-   Die Reisefreiheit gehört zu den kostbarsten Errungenschaften der europäischen Integration.","201",NA
"-   Wir sollten sie nicht leichtfertig auf Spiel setzen.","201",NA
"-   Wir Liberalen sind daher vehement dagegen, nationalen Regierungen einen Blanko-Scheck zur Wiedereinführung von Grenzkontrollen zu geben.","108",NA
"-    ",NA,NA
"-   Damit die Reisefreiheit auch in schwierigen wirtschaftlichen Zeiten erlebbar ist und bleibt, fordern wir eine konsequente Fortführung und einen Ausbau europäischer Austauschprogramme wie ERASMUS.","502",NA
"-   Junge Europäer entwickeln über Grenzen hinweg Freundschaften, bilden Netzwerke, und tragen so einen unverzichtbaren Teil zur Stärkung europäischer Identität und zur Bekämpfung von Vorurteilen bei.","502",NA
"-    ",NA,NA
"-   Wir wollen die Rahmenbedingungen für die konventionelle und ökologische Landwirtschaft weiter durch marktwirtschaftliche Reformen und einen konsequenten Bürokratieabbau verbessern.","703",NA
"-   Dazu gehören Planungssicherheit für Landwirte durch marktwirtschaftliche Weiterentwicklung der Gemeinsamen Agrarpolitik (GAP) und der Abbau von Wettbewerbsverzerrungen innerhalb der EU.","703",NA
